title,company,location,salary_min,salary_max,contract_time,description,url,avg_salary,is_senior,is_junior,location_code,predicted_salary
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Nebraska, US",98723.49,98723.49,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126784376?utm_medium=api&utm_source=35e20e56,98723.49,0,0,799,99775.34906857144
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Bellevue, Sarpy County",98640.3,98640.3,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126784342?utm_medium=api&utm_source=35e20e56,98640.3,0,0,91,102585.80147082005
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Hunter, Salt Lake County",101821.18,101821.18,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126824457?utm_medium=api&utm_source=35e20e56,101821.18,0,0,547,114800.83888999996
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"New York City, New York",100012.46,100012.46,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126772816?utm_medium=api&utm_source=35e20e56,100012.46,0,0,813,99295.25964926822
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Syracuse, Onondaga County",98022.41,98022.41,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126772906?utm_medium=api&utm_source=35e20e56,98022.41,0,0,1172,80533.34782295095
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Cheektowaga, Erie County",91798.12,91798.12,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126772907?utm_medium=api&utm_source=35e20e56,91798.12,0,0,212,90477.31508121571
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Provo Canyon, Utah County",89319.05,89319.05,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126824462?utm_medium=api&utm_source=35e20e56,89319.05,0,0,961,90794.56649833333
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"State House, Lancaster County",111805.02,111805.02,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126784238?utm_medium=api&utm_source=35e20e56,111805.02,0,0,1149,90825.52722254329
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Washington, Washington, D.C.",101176.23,101176.23,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127019037?utm_medium=api&utm_source=35e20e56,101176.23,0,0,1263,95865.26872853455
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Salmon Creek, Clark County",104817.55,104817.55,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127019025?utm_medium=api&utm_source=35e20e56,104817.55,0,0,1044,113123.31052888888
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Liberty Park, Spokane County",100297.67,100297.67,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127019049?utm_medium=api&utm_source=35e20e56,100297.67,0,0,656,122451.1286849999
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Pinehurst, Snohomish County",105541.27,105541.27,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127019033?utm_medium=api&utm_source=35e20e56,105541.27,0,0,925,44967.37977333336
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"University Place, Pierce County",107089.37,107089.37,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127019047?utm_medium=api&utm_source=35e20e56,107089.37,0,0,1218,117664.37164722483
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Bellevue, King County",114471.79,114471.79,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127019064?utm_medium=api&utm_source=35e20e56,114471.79,0,0,90,95968.83141633509
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Benson, Douglas County",98288.16,98288.16,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126784247?utm_medium=api&utm_source=35e20e56,98288.16,0,0,93,110830.66660452387
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Yonkers, Westchester County",111882.24,111882.24,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126772998?utm_medium=api&utm_source=35e20e56,111882.24,0,0,1346,124761.81547047621
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Utah, US",98963.68,98963.68,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126824487?utm_medium=api&utm_source=35e20e56,98963.68,0,0,1227,112515.84880628422
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Bonnie, Utah County",97074.54,97074.54,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126824498?utm_medium=api&utm_source=35e20e56,97074.54,0,0,120,103900.16688709761
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Ohio, US",98956.51,98956.51,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126496777?utm_medium=api&utm_source=35e20e56,98956.51,0,0,870,96826.88801079366
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Grandview Heights, Franklin County",106513.29,106513.29,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126497254?utm_medium=api&utm_source=35e20e56,106513.29,0,0,467,105545.1932193247
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Saint Bernard, Hamilton County",111818.02,111818.02,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126496668?utm_medium=api&utm_source=35e20e56,111818.02,0,0,1033,109330.83851329976
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"North Hill, Summit County",98148.97,98148.97,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126496698?utm_medium=api&utm_source=35e20e56,98148.97,0,0,836,100220.52060000006
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Newburgh Heights, Cuyahoga County",103270.88,103270.88,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126496684?utm_medium=api&utm_source=35e20e56,103270.88,0,0,819,112324.40807633482
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Hansen Road, Brown County",103384.4,103384.4,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126938025?utm_medium=api&utm_source=35e20e56,103384.4,0,0,502,104367.57353619047
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Racine, Racine County",107395.78,107395.78,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126938064?utm_medium=api&utm_source=35e20e56,107395.78,0,0,970,119312.06854702375
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Madison, Dane County",104664.73,104664.73,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126938044?utm_medium=api&utm_source=35e20e56,104664.73,0,0,692,90970.81887384737
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Georgia, US",101197.07,101197.07,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126589031?utm_medium=api&utm_source=35e20e56,101197.07,0,0,449,109216.88144952373
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Huber, Bibb County",101692.98,101692.98,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126589022?utm_medium=api&utm_source=35e20e56,101692.98,0,0,544,98184.43148294117
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Atlanta, Fulton County",104407.91,104407.91,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126589010?utm_medium=api&utm_source=35e20e56,104407.91,0,0,51,92935.73641695153
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Augusta, Richmond County",99408.82,99408.82,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126589025?utm_medium=api&utm_source=35e20e56,99408.82,0,0,57,107586.91298559532
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Garden, Chatham County",105056.94,105056.94,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126589005?utm_medium=api&utm_source=35e20e56,105056.94,0,0,445,119304.49149055567
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Phenix City, Russell County",92877.91,92877.91,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126589029?utm_medium=api&utm_source=35e20e56,92877.91,0,0,913,113288.35143949503
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"East Layton, Davis County",95803.33,95803.33,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126824454?utm_medium=api&utm_source=35e20e56,95803.33,0,0,334,108531.90528583335
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Rochester, Monroe County",107706.67,107706.67,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126772841?utm_medium=api&utm_source=35e20e56,107706.67,0,0,1010,102877.17751661256
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Ny State Campus, Albany County",107640.02,107640.02,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5126772746?utm_medium=api&utm_source=35e20e56,107640.02,0,0,855,102006.03961357141
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Hillview, Bonneville County",95112.01,95112.01,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127021954?utm_medium=api&utm_source=35e20e56,95112.01,0,0,531,104102.99842134921
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Caldwell, Canyon County",98114.06,98114.06,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127021962?utm_medium=api&utm_source=35e20e56,98114.06,0,0,161,107782.41088321427
clinical informatics analyst (data analyst experience) - remote,Molina Healthcare,"Nampa, Canyon County",100768.23,100768.23,,JOB DESCRIPTION Job Description Reporting to the Director of Clinical Informatics for Analytics & In,https://www.adzuna.com/details/5127021953?utm_medium=api&utm_source=35e20e56,100768.23,0,0,790,96979.80569238104
